2017-01-13,Senate Floor,Assembly,Ben Hueso,,"I rise to ask the Senate to please help me in adjourning in the memory of Ambassador Alejandro Garcia Williams of Mexico as the chair of Latino Caucus, I rise to express-",https://ca.digitaldemocracy.org/10029?startTime=1614,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",56,0,0,0,0,0,19,18372,0.304572461133213
2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Senate,Richard Roth,,"We took a program which, in my understanding about four years ago, branded to the state.",https://ca.digitaldemocracy.org/10036?startTime=167,13,CA_201520160AB13,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB13,(PASS),13/0,"('AYE',)",0,0,0,0,0,0,24,18389,0.455275094268834
2017-01-13,Assembly Floor,Joint,Chris Holden,,And that legacy which he has left for all of us to pick up.,https://ca.digitaldemocracy.org/10031?startTime=1200,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,20,18374,0.3241984907887388
2017-01-17,Assembly Floor,Assembly,Eduardo Garcia,,"I represent a district that, for every 9,000 people, we have 1 Doctor.",https://ca.digitaldemocracy.org/10035?startTime=803,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",43,0,0,4,0,0,50,18382,0.5732289049069395
2017-01-17,Senate Floor,Joint,Kevin De Leon,,"Or, if abortion is immoral or under the color of law illegal.",https://ca.digitaldemocracy.org/10038?startTime=676,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",11,0,0,7,0,0,20,18386,0.3455538553588902
2016-12-05,Assembly Floor,Assembly,Anthony Rendon,,Assembly Speaker pro tem designate Mullen and the following members should retire to the rear of the chamber.,https://ca.digitaldemocracy.org/10004?startTime=925,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",6,0,0,1,0,0,26,,0.334908028996749
2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Joint,Bill Monning,,And that was how the Governor framed his presentation of the proposed budget.,https://ca.digitaldemocracy.org/10036?startTime=251,13,CA_201520160AB13,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB13,(PASS),13/0,"('AYE',)",0,0,0,0,0,0,67,18389,0.3533371853076915
2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Joint,Bill Monning,,"That said, I know the Governor choose not to address or speculate on potential impacts of the proposed repeal of the Affordable Care Act.",https://ca.digitaldemocracy.org/10036?startTime=251,13,CA_201520160AB13,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB13,(PASS),13/0,"('AYE',)",0,0,0,0,0,0,67,18389,0.3414139120193745
2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Joint,Bill Monning,,"To me, it's the elephant in the room, in terms of the stability of our state budget and our ability to continue the implementation of what, for California, has not been without bumps, but a largely successful program of expanding healthcare coverage to uncovered Californians, and often, the unmarked benefits of healthier communities, in terms of reducing certain budget costs for catastrophic care, emergency room care, etc.",https://ca.digitaldemocracy.org/10036?startTime=251,13,CA_201520160AB13,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB13,(PASS),13/0,"('AYE',)",0,0,0,0,0,0,67,18389,0.562209366323331
2017-01-17,Senate Standing Committee on Budget and Fiscal Review,Assembly,Jim Nielsen,,But the only thing we do know is what the Governor has submitted to us today.,https://ca.digitaldemocracy.org/10036?startTime=269,13,CA_201520160AB13,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB13,(PASS),13/0,"('AYE',)",0,0,0,0,0,0,17,18389,0.3261632948715034
